trip_id;arrival_time;departure_time;stop_id;stop_sequence
2063D22040C1;20:22:00;20:22:00;15205;17
2063D22040C1;20:25:00;20:25:00;15203;18
2063D22040C1;20:28:00;20:28:00;15202;19
2063D22040C1;20:31:00;20:31:00;15200;20
2063D22040C1;20:36:00;20:36:00;15123;21
2063D22040C1;20:41:00;20:41:00;15122;22
2063D22041C1;19:00:00;19:00:00;15122;1
2063D22041C1;19:03:00;19:03:00;15123;2
2063D22041C1;19:06:00;19:06:00;15200;3
2063D22041C1;19:08:00;19:08:00;15202;4
2063D22041C1;19:11:00;19:11:00;15203;5
2063D22041C1;19:15:00;19:15:00;15205;6
2063D22041C1;19:17:00;19:17:00;15206;7
2063D22041C1;19:20:00;19:20:00;15207;8
2063D22041C1;19:25:00;19:25:00;15208;9
2063D22041C1;19:27:00;19:27:00;15209;10
2063D22041C1;19:30:00;19:30:00;15210;11
2063D22041C1;19:33:00;19:33:00;15218;12
2063D22041C1;19:35:00;19:35:00;15211;13
2063D22041C1;19:39:00;19:39:00;15217;14
2063D22041C1;19:42:00;19:42:00;15212;15
2063D22041C1;19:46:00;19:46:00;15300;16
2063D22041C1;19:49:00;19:49:00;15301;17
2063D22041C1;19:52:00;19:52:00;15305;18
2063D22041C1;19:55:00;19:55:00;15302;19
2063D22041C1;19:57:00;19:57:00;15303;20
2063D22041C1;20:01:00;20:01:00;15400;21
2063D22041C1;20:05:00;20:05:00;15401;22
2063D22041C1;20:09:00;20:09:00;15410;23
2063D22043C1;19:45:00;19:45:00;15118;1
2063D22043C1;19:49:00;19:49:00;15119;2
2063D22043C1;19:52:00;19:52:00;15120;3
2063D22043C1;19:55:00;19:55:00;15121;4
2063D22043C1;20:00:00;20:00:00;15122;5
2063D22043C1;20:13:00;20:13:00;15123;6
2063D22043C1;20:16:00;20:16:00;15200;7
2063D22043C1;20:18:00;20:18:00;15202;8
2063D22043C1;20:21:00;20:21:00;15203;9
2063D22043C1;20:25:00;20:25:00;15205;10
2063D22043C1;20:27:00;20:27:00;15206;11
2063D22043C1;20:30:00;20:30:00;15207;12
2063D22043C1;20:34:00;20:34:00;15208;13
2063D22043C1;20:36:00;20:36:00;15209;14
2063D22043C1;20:42:00;20:42:00;15218;15
2063D22043C1;20:44:00;20:44:00;15211;16
2063D22043C1;20:48:00;20:48:00;15217;17
2063D22043C1;20:51:00;20:51:00;15212;18
2063D22043C1;20:55:00;20:55:00;15300;19
2063D22043C1;20:58:00;20:58:00;15301;20
2063D22043C1;21:03:00;21:03:00;15302;21
2063D22043C1;21:06:00;21:06:00;15303;22
2063D22043C1;21:10:00;21:10:00;15400;23
2063D22043C1;21:14:00;21:14:00;15401;24
2063D22043C1;21:18:00;21:18:00;15410;25
2063D22044C1;20:30:00;20:30:00;15410;1
2063D22044C1;20:33:00;20:33:00;15401;2
2063D22044C1;20:36:00;20:36:00;15400;3
2063D22044C1;20:39:00;20:39:00;15303;4
2063D22044C1;20:42:00;20:42:00;15302;5
2063D22044C1;20:48:00;20:48:00;15301;6
2063D22044C1;20:52:00;20:52:00;15300;7
2063D22044C1;20:56:00;20:56:00;15212;8
2063D22044C1;20:59:00;20:59:00;15217;9
2063D22044C1;21:02:00;21:02:00;15211;10
2063D22044C1;21:05:00;21:05:00;15218;11
2063D22044C1;21:11:00;21:11:00;15209;12
2063D22044C1;21:13:00;21:13:00;15208;13
2063D22044C1;21:17:00;21:17:00;15207;14
2063D22044C1;21:20:00;21:20:00;15206;15
2063D22044C1;21:22:00;21:22:00;15205;16
2063D22044C1;21:26:00;21:26:00;15203;17
2063D22044C1;21:29:00;21:29:00;15202;18
2063D22044C1;21:32:00;21:32:00;15200;19
2063D22044C1;21:37:00;21:37:00;15123;20
2063D22044C1;21:41:00;21:41:00;15122;21
2063D22047C1;21:16:00;21:16:00;15122;1
2063D22047C1;21:19:00;21:19:00;15123;2
2063D22047C1;21:22:00;21:22:00;15200;3
2063D22047C1;21:24:00;21:24:00;15202;4
2063D22047C1;21:28:00;21:28:00;15203;5
2063D22047C1;21:32:00;21:32:00;15205;6
2063D22047C1;21:34:00;21:34:00;15206;7
2063D22047C1;21:37:00;21:37:00;15207;8
2063D22047C1;21:41:00;21:41:00;15208;9
2063D22047C1;21:43:00;21:43:00;15209;10
2063D22047C1;21:48:00;21:48:00;15218;11
2063D22047C1;21:50:00;21:50:00;15211;12
2063D22047C1;21:54:00;21:54:00;15217;13
2063D22047C1;21:57:00;21:57:00;15212;14
2063D22047C1;22:01:00;22:01:00;15300;15
2063D22047C1;22:04:00;22:04:00;15301;16
2063D22047C1;22:07:00;22:07:00;15305;17
2063D22047C1;22:10:00;22:10:00;15302;18
2063D22047C1;22:12:00;22:12:00;15303;19
2063D22047C1;22:16:00;22:16:00;15400;20
2063D22047C1;22:20:00;22:20:00;15401;21
2063D22047C1;22:24:00;22:24:00;15410;22
2063D22048C1;21:30:00;21:30:00;15410;1
2063D22048C1;21:33:00;21:33:00;15401;2
2063D22048C1;21:36:00;21:36:00;15400;3
2063D22048C1;21:39:00;21:39:00;15303;4
2063D22048C1;21:42:00;21:42:00;15302;5
2063D22048C1;21:45:00;21:45:00;15305;6
2063D22048C1;21:48:00;21:48:00;15301;7
2063D22048C1;21:52:00;21:52:00;15300;8
2063D22048C1;21:56:00;21:56:00;15212;9
2063D22048C1;21:59:00;21:59:00;15217;10
2063D22048C1;22:02:00;22:02:00;15211;11
2063D22048C1;22:05:00;22:05:00;15218;12
2063D22049C1;22:07:00;22:07:00;15122;1
2063D22049C1;22:10:00;22:10:00;15123;2
2063D22049C1;22:13:00;22:13:00;15200;3
2063D22049C1;22:15:00;22:15:00;15202;4
2063D22049C1;22:18:00;22:18:00;15203;5
2063D22049C1;22:23:00;22:23:00;15205;6
2063D22049C1;22:25:00;22:25:00;15206;7
2063D22049C1;22:27:00;22:27:00;15207;8
2063D22049C1;22:31:00;22:31:00;15208;9
2063D22049C1;22:33:00;22:33:00;15209;10
2063D22049C1;22:39:00;22:39:00;15218;11
2063D22049C1;22:41:00;22:41:00;15211;12
2063D22049C1;22:45:00;22:45:00;15217;13
2063D22049C1;22:48:00;22:48:00;15212;14
2063D22049C1;22:52:00;22:52:00;15300;15
2063D22049C1;22:55:00;22:55:00;15301;16
2063D22049C1;22:58:00;22:58:00;15305;17
2063D22049C1;23:01:00;23:01:00;15302;18
2063D22049C1;23:03:00;23:03:00;15303;19
2063D22049C1;23:07:00;23:07:00;15400;20
2063D22049C1;23:11:00;23:11:00;15401;21
2063D22049C1;23:15:00;23:15:00;15410;22
2063D22050C1;22:30:00;22:30:00;15410;1
2063D22050C1;22:33:00;22:33:00;15401;2
2063D22050C1;22:36:00;22:36:00;15400;3
2063D22050C1;22:39:00;22:39:00;15303;4
2063D22050C1;22:42:00;22:42:00;15302;5
2063D22050C1;22:45:00;22:45:00;15305;6
2063D22050C1;22:48:00;22:48:00;15301;7
2063D22050C1;22:52:00;22:52:00;15300;8
2063D22050C1;22:56:00;22:56:00;15212;9
2063D22050C1;22:59:00;22:59:00;15217;10
2063D22050C1;23:02:00;23:02:00;15211;11
2063D22050C1;23:05:00;23:05:00;15218;12
2063D22050C1;23:11:00;23:11:00;15209;13
2063D22050C1;23:13:00;23:13:00;15208;14
2063D22050C1;23:17:00;23:17:00;15207;15
2063D22050C1;23:20:00;23:20:00;15206;16
2063D22050C1;23:22:00;23:22:00;15205;17
2063D22050C1;23:25:00;23:25:00;15203;18
2063D22050C1;23:28:00;23:28:00;15202;19
2063D22050C1;23:31:00;23:31:00;15200;20
2063D22050C1;23:36:00;23:36:00;15123;21
2063D22050C1;23:41:00;23:41:00;15122;22
2063D22051C1;22:39:00;22:39:00;15118;1
2063D22051C1;22:43:00;22:43:00;15119;2
2063D22051C1;22:46:00;22:46:00;15120;3
2063D22051C1;22:49:00;22:49:00;15121;4
2063D22051C1;22:54:00;22:54:00;15122;5
2063D22051C1;22:57:00;22:57:00;15123;6
2063D22051C1;23:00:00;23:00:00;15200;7
2063D22051C1;23:02:00;23:02:00;15202;8
2063D22051C1;23:05:00;23:05:00;15203;9
2063D22051C1;23:09:00;23:09:00;15205;10
2063D22051C1;23:11:00;23:11:00;15206;11
2063D22051C1;23:14:00;23:14:00;15207;12
2063D22051C1;23:22:00;23:22:00;15208;13
2063D22051C1;23:24:00;23:24:00;15209;14
2063D22051C1;23:30:00;23:30:00;15218;15
2063D22051C1;23:33:00;23:33:00;15211;16
2063D22101C1;5:17:00;5:17:00;15218;1
2063D22101C1;5:19:00;5:19:00;15211;2
2063D22101C1;5:23:00;5:23:00;15217;3
2063D22101C1;5:26:00;5:26:00;15212;4
2063D22101C1;5:30:00;5:30:00;15300;5
2063D22101C1;5:33:00;5:33:00;15301;6
2063D22101C1;5:38:00;5:38:00;15302;7
2063D22101C1;5:41:00;5:41:00;15303;8
2063D22101C1;5:45:00;5:45:00;15400;9
2063D22101C1;5:49:00;5:49:00;15401;10
2063D22101C1;5:53:00;5:53:00;15410;11
2063D22105C1;6:35:00;6:35:00;15218;1
2063D22105C1;6:37:00;6:37:00;15211;2
2063D22105C1;6:41:00;6:41:00;15217;3
2063D22105C1;6:44:00;6:44:00;15212;4
2063D22105C1;6:48:00;6:48:00;15300;5
2063D22105C1;6:51:00;6:51:00;15301;6
2063D22105C1;6:54:00;6:54:00;15305;7
2063D22105C1;6:57:00;6:57:00;15302;8
2063D22105C1;6:59:00;6:59:00;15303;9
2063D22105C1;7:03:00;7:03:00;15400;10
2063D22105C1;7:07:00;7:07:00;15401;11
2063D22105C1;7:11:00;7:11:00;15410;12
2063D22106C1;8:30:00;8:30:00;15410;1
2063D22106C1;8:33:00;8:33:00;15401;2
2063D22106C1;8:36:00;8:36:00;15400;3
2063D22106C1;8:39:00;8:39:00;15303;4
2063D22106C1;8:42:00;8:42:00;15302;5
2063D22106C1;8:45:00;8:45:00;15305;6
2063D22106C1;8:48:00;8:48:00;15301;7
2063D22106C1;8:52:00;8:52:00;15300;8
2063D22106C1;8:56:00;8:56:00;15212;9
2063D22106C1;8:59:00;8:59:00;15217;10
2063D22106C1;9:02:00;9:02:00;15211;11
2063D22106C1;9:05:00;9:05:00;15218;12
2063D22106C1;9:08:00;9:08:00;15210;13
2063D22106C1;9:11:00;9:11:00;15209;14
2063D22106C1;9:13:00;9:13:00;15208;15
2063D22106C1;9:19:00;9:19:00;15206;16
2063D22106C1;9:21:00;9:21:00;15205;17
2063D22106C1;9:25:00;9:25:00;15203;18
2063D22106C1;9:28:00;9:28:00;15202;19
2063D22106C1;9:31:00;9:31:00;15200;20
2063D22106C1;9:36:00;9:36:00;15123;21
2063D22106C1;9:41:00;9:41:00;15122;22
2063D22111C1;10:49:00;10:49:00;15218;1
2063D22111C1;10:51:00;10:51:00;15211;2
2063D22111C1;10:55:00;10:55:00;15217;3
2063D22111C1;10:58:00;10:58:00;15212;4
2063D22111C1;11:02:00;11:02:00;15300;5
2063D22111C1;11:05:00;11:05:00;15301;6
2063D22111C1;11:08:00;11:08:00;15305;7
2063D22111C1;11:11:00;11:11:00;15302;8
2063D22111C1;11:13:00;11:13:00;15303;9
2063D22111C1;11:17:00;11:17:00;15400;10
2063D22111C1;11:21:00;11:21:00;15401;11
2063D22111C1;11:25:00;11:25:00;15410;12
2063D22116C1;12:00:00;12:00:00;15410;1
2063D22116C1;12:03:00;12:03:00;15401;2
2063D22116C1;12:06:00;12:06:00;15400;3
2063D22116C1;12:09:00;12:09:00;15303;4
2063D22116C1;12:12:00;12:12:00;15302;5
2063D22116C1;12:15:00;12:15:00;15305;6
2063D22116C1;12:18:00;12:18:00;15301;7
2063D22116C1;12:22:00;12:22:00;15300;8
2063D22116C1;12:26:00;12:26:00;15212;9
2063D22116C1;12:29:00;12:29:00;15217;10
2063D22116C1;12:32:00;12:32:00;15211;11
2063D22116C1;12:35:00;12:35:00;15218;12
2063D22132C1;23:30:00;23:30:00;15410;1
2063D22132C1;23:33:00;23:33:00;15401;2
2063D22132C1;23:36:00;23:36:00;15400;3
2063D22132C1;23:39:00;23:39:00;15303;4
2063D22132C1;23:42:00;23:42:00;15302;5
2063D22132C1;23:48:00;23:48:00;15301;6
2063D22132C1;23:53:00;23:53:00;15300;7
2063D22132C1;23:56:00;23:56:00;15212;8
2063D22132C1;23:59:00;23:59:00;15217;9
2063D22132C1;24:02:00;24:02:00;15211;10
2063D22132C1;24:05:00;24:05:00;15218;11
2063D22139C1;23:45:00;23:45:00;15122;1
2063D22139C1;23:51:00;23:51:00;15200;2
2063D22139C1;23:56:00;23:56:00;15203;3
2063D22139C1;24:01:00;24:01:00;15206;4
2063D22139C1;24:12:00;24:12:00;15218;5
2063D22139C1;24:15:00;24:15:00;15211;6
2063D22206C2;7:20:00;7:20:00;15211;1
2063D22206C2;7:22:00;7:22:00;15218;2
2063D22206C2;7:25:00;7:25:00;15210;3
2063D22206C2;7:28:00;7:28:00;15209;4
2063D22206C2;7:30:00;7:30:00;15208;5
2063D22206C2;7:41:00;7:41:00;16001;6
2063D22206C2;7:45:00;7:45:00;16002;7
2063D22206C2;7:51:00;7:51:00;16005;8
2063D22206C2;7:58:00;7:58:00;16006;9
2063D22206C2;8:01:00;8:01:00;16008;10
2063D22206C2;8:03:00;8:03:00;16009;11
2063D22206C2;8:05:00;8:05:00;16010;12
2063D22206C2;8:09:00;8:09:00;16011;13
2063D22207C2;8:54:00;8:54:00;16011;1
2063D22207C2;8:56:00;8:56:00;16010;2
2063D22207C2;8:58:00;8:58:00;16009;3
2063D22207C2;9:00:00;9:00:00;16008;4
2063D22207C2;9:04:00;9:04:00;16006;5
2063D22207C2;9:06:00;9:06:00;16005;6
2063D22207C2;9:11:00;9:11:00;16002;7
2063D22207C2;9:15:00;9:15:00;16001;8
2063D22207C2;9:21:00;9:21:00;15208;9
2063D22207C2;9:24:00;9:24:00;15209;10
2063D22207C2;9:27:00;9:27:00;15210;11
2063D22207C2;9:30:00;9:30:00;15218;12
2063D22207C3;9:33:00;9:33:00;15211;13
2063D22207C3;9:37:00;9:37:00;15217;14
2063D22207C3;9:40:00;9:40:00;15212;15
2063D22207C3;9:45:00;9:45:00;15300;17
2063D22207C3;9:49:00;9:49:00;15301;18
2063D22207C3;9:53:00;9:53:00;16301;19
2063D22207C3;9:57:00;9:57:00;16302;20
2063D22207C3;10:00:00;10:00:00;16400;21
2063D22207C3;10:02:00;10:02:00;16408;22
2063D22207C3;10:05:00;10:05:00;16401;23
2063D22207C3;10:07:00;10:07:00;16402;24
2063D22207C3;10:10:00;10:10:00;16403;25
2063D22208C2;8:28:00;8:28:00;15211;1
2063D22208C2;8:30:00;8:30:00;15218;2
2063D22208C2;8:33:00;8:33:00;15210;3
2063D22208C2;8:36:00;8:36:00;15209;4
2063D22208C2;8:39:00;8:39:00;15208;5
2063D22208C2;8:43:00;8:43:00;16001;6
2063D22208C2;8:47:00;8:47:00;16002;7
2063D22208C2;8:53:00;8:53:00;16005;8
2063D22208C2;8:55:00;8:55:00;16006;9
2063D22208C2;8:58:00;8:58:00;16008;10
2063D22208C2;9:03:00;9:03:00;16009;11
2063D22208C2;9:05:00;9:05:00;16010;12
2063D22208C2;9:09:00;9:09:00;16011;13
2063D22209C2;9:50:00;9:50:00;16011;1
2063D22209C2;9:52:00;9:52:00;16010;2
2063D22209C2;9:54:00;9:54:00;16009;3
2063D22209C2;9:56:00;9:56:00;16008;4
2063D22209C2;10:00:00;10:00:00;16006;5
2063D22209C2;10:02:00;10:02:00;16005;6
2063D22209C2;10:07:00;10:07:00;16002;7
2063D22209C2;10:11:00;10:11:00;16001;8
2063D22209C2;10:17:00;10:17:00;15208;9
2063D22209C2;10:20:00;10:20:00;15209;10
2063D22209C2;10:23:00;10:23:00;15210;11
2063D22209C2;10:26:00;10:26:00;15218;12
2063D22209C3;10:29:00;10:29:00;15211;13
2063D22209C3;10:33:00;10:33:00;15217;14
2063D22209C3;10:36:00;10:36:00;15212;15
2063D22209C3;10:41:00;10:41:00;15300;17
2063D22209C3;10:45:00;10:45:00;15301;18
2063D22209C3;10:49:00;10:49:00;16301;19
2063D22209C3;10:53:00;10:53:00;16302;20
2063D22209C3;10:56:00;10:56:00;16400;21
2063D22209C3;10:58:00;10:58:00;16408;22
2063D22209C3;11:01:00;11:01:00;16401;23
2063D22209C3;11:03:00;11:03:00;16402;24
2063D22209C3;11:06:00;11:06:00;16403;25
2063D22209C3;11:10:00;11:10:00;16405;26
2063D22211C2;10:53:00;10:53:00;16011;1
2063D22211C2;10:55:00;10:55:00;16010;2
2063D22211C2;10:57:00;10:57:00;16009;3
2063D22211C2;10:59:00;10:59:00;16008;4
2063D22211C2;11:03:00;11:03:00;16006;5
2063D22211C2;11:05:00;11:05:00;16005;6
2063D22211C2;11:10:00;11:10:00;16002;7
2063D22211C2;11:15:00;11:15:00;16001;8
2063D22211C2;11:22:00;11:22:00;15208;9
2063D22211C2;11:25:00;11:25:00;15209;10
2063D22211C2;11:28:00;11:28:00;15210;11
2063D22211C2;11:31:00;11:31:00;15218;12
2063D22211C3;11:34:00;11:34:00;15211;13
2063D22211C3;11:38:00;11:38:00;15217;14
2063D22211C3;11:40:00;11:40:00;15212;15
2063D22211C3;11:45:00;11:45:00;15300;17
2063D22211C3;11:49:00;11:49:00;15301;18
2063D22211C3;11:54:00;11:54:00;16301;19
2063D22211C3;11:59:00;11:59:00;16302;20
2063D22211C3;12:02:00;12:02:00;16400;21
2063D22211C3;12:05:00;12:05:00;16408;22
2063D22211C3;12:08:00;12:08:00;16401;23
2063D22211C3;12:10:00;12:10:00;16402;24
2063D22211C3;12:13:00;12:13:00;16403;25
2063D22213C2;12:50:00;12:50:00;16011;1
2063D22213C2;12:52:00;12:52:00;16010;2
2063D22213C2;12:54:00;12:54:00;16009;3
2063D22213C2;12:56:00;12:56:00;16008;4
2063D22213C2;13:00:00;13:00:00;16006;5
2063D22213C2;13:02:00;13:02:00;16005;6
2063D22213C2;13:07:00;13:07:00;16002;7
2063D22213C2;13:11:00;13:11:00;16001;8
2063D22213C2;13:17:00;13:17:00;15208;9
2063D22213C2;13:20:00;13:20:00;15209;10
2063D22213C2;13:23:00;13:23:00;15210;11
2063D22213C2;13:26:00;13:26:00;15218;12
2063D22213C3;13:29:00;13:29:00;15211;13
2063D22213C3;13:33:00;13:33:00;15217;14
2063D22213C3;13:36:00;13:36:00;15212;15
2063D22213C3;13:41:00;13:41:00;15300;17
2063D22213C3;13:45:00;13:45:00;15301;18
2063D22213C3;13:49:00;13:49:00;16301;19
2063D22213C3;13:53:00;13:53:00;16302;20
2063D22213C3;13:56:00;13:56:00;16400;21
2063D22213C3;13:59:00;13:59:00;16408;22
2063D22213C3;14:02:00;14:02:00;16401;23
2063D22213C3;14:04:00;14:04:00;16402;24
2063D22213C3;14:07:00;14:07:00;16403;25
2063D22215C2;13:50:00;13:50:00;16011;1
2063D22215C2;13:52:00;13:52:00;16010;2
2063D22215C2;13:54:00;13:54:00;16009;3
2063D22215C2;13:56:00;13:56:00;16008;4
2063D22215C2;14:00:00;14:00:00;16006;5
2063D22215C2;14:02:00;14:02:00;16005;6
2063D22215C2;14:07:00;14:07:00;16002;7
2063D22215C2;14:11:00;14:11:00;16001;8
2063D22215C2;14:17:00;14:17:00;15208;9
2063D22215C2;14:20:00;14:20:00;15209;10
2063D22215C2;14:23:00;14:23:00;15210;11
2063D22215C2;14:26:00;14:26:00;15218;12
2063D22215C3;14:29:00;14:29:00;15211;13
2063D22215C3;14:33:00;14:33:00;15217;14
2063D22215C3;14:36:00;14:36:00;15212;15
2063D22215C3;14:41:00;14:41:00;15300;17
2063D22215C3;14:45:00;14:45:00;15301;18
2063D22215C3;14:49:00;14:49:00;16301;19
2063D22215C3;14:53:00;14:53:00;16302;20
2063D22215C3;14:56:00;14:56:00;16400;21
2063D22215C3;14:59:00;14:59:00;16408;22
2063D22215C3;15:02:00;15:02:00;16401;23
2063D22215C3;15:04:00;15:04:00;16402;24
2063D22215C3;15:07:00;15:07:00;16403;25
2063D22215C3;15:11:00;15:11:00;16405;26
2063D22216C2;13:25:00;13:25:00;15211;1
2063D22216C2;13:27:00;13:27:00;15218;2
2063D22216C2;13:30:00;13:30:00;15210;3
2063D22216C2;13:33:00;13:33:00;15209;4
2063D22216C2;13:36:00;13:36:00;15208;5
2063D22216C2;13:40:00;13:40:00;16001;6
2063D22216C2;13:44:00;13:44:00;16002;7
2063D22216C2;13:50:00;13:50:00;16005;8
2063D22216C2;13:52:00;13:52:00;16006;9
2063D22216C2;13:55:00;13:55:00;16008;10
2063D22216C2;13:58:00;13:58:00;16009;11
2063D22216C2;14:00:00;14:00:00;16010;12
2063D22216C2;14:04:00;14:04:00;16011;13
2063D22217C2;14:50:00;14:50:00;16011;1
2063D22217C2;14:52:00;14:52:00;16010;2
2063D22217C2;14:54:00;14:54:00;16009;3
2063D22217C2;14:56:00;14:56:00;16008;4
2063D22217C2;15:00:00;15:00:00;16006;5
2063D22217C2;15:02:00;15:02:00;16005;6
2063D22217C2;15:07:00;15:07:00;16002;7
2063D22217C2;15:11:00;15:11:00;16001;8
2063D22217C2;15:17:00;15:17:00;15208;9
2063D22217C2;15:20:00;15:20:00;15209;10
2063D22217C2;15:23:00;15:23:00;15210;11
2063D22217C2;15:26:00;15:26:00;15218;12
2063D22217C3;15:29:00;15:29:00;15211;13
2063D22217C3;15:33:00;15:33:00;15217;14
2063D22217C3;15:36:00;15:36:00;15212;15
2063D22217C3;15:41:00;15:41:00;15300;17
2063D22217C3;15:45:00;15:45:00;15301;18
2063D22217C3;15:49:00;15:49:00;16301;19
2063D22217C3;15:53:00;15:53:00;16302;20
2063D22217C3;15:56:00;15:56:00;16400;21
2063D22217C3;15:59:00;15:59:00;16408;22
2063D22217C3;16:02:00;16:02:00;16401;23
2063D22217C3;16:04:00;16:04:00;16402;24
2063D22217C3;16:07:00;16:07:00;16403;25
2063D22219C2;15:50:00;15:50:00;16011;1
2063D22219C2;15:52:00;15:52:00;16010;2
2063D22219C2;15:54:00;15:54:00;16009;3
2063D22219C2;15:56:00;15:56:00;16008;4
2063D22219C2;16:00:00;16:00:00;16006;5
2063D22219C2;16:02:00;16:02:00;16005;6
2063D22219C2;16:07:00;16:07:00;16002;7
2063D22219C2;16:11:00;16:11:00;16001;8
2063D22219C2;16:17:00;16:17:00;15208;9
2063D22219C2;16:20:00;16:20:00;15209;10
2063D22219C2;16:23:00;16:23:00;15210;11
2063D22219C2;16:26:00;16:26:00;15218;12
2063D22219C3;16:29:00;16:29:00;15211;13
2063D22219C3;16:33:00;16:33:00;15217;14
2063D22219C3;16:36:00;16:36:00;15212;15
2063D22219C3;16:41:00;16:41:00;15300;17
2063D22219C3;16:45:00;16:45:00;15301;18
2063D22219C3;16:49:00;16:49:00;16301;19
2063D22219C3;16:53:00;16:53:00;16302;20
2063D22219C3;16:56:00;16:56:00;16400;21
2063D22219C3;16:58:00;16:58:00;16408;22
2063D22219C3;17:01:00;17:01:00;16401;23
2063D22219C3;17:03:00;17:03:00;16402;24
2063D22219C3;17:06:00;17:06:00;16403;25
2063D22219C3;17:10:00;17:10:00;16405;26
2063D22221C2;16:50:00;16:50:00;16011;1
2063D22221C2;16:52:00;16:52:00;16010;2
2063D22221C2;16:54:00;16:54:00;16009;3
2063D22221C2;16:56:00;16:56:00;16008;4
2063D22221C2;17:00:00;17:00:00;16006;5
2063D22221C2;17:02:00;17:02:00;16005;6
2063D22221C2;17:07:00;17:07:00;16002;7
2063D22221C2;17:11:00;17:11:00;16001;8
2063D22221C2;17:17:00;17:17:00;15208;9
2063D22221C2;17:20:00;17:20:00;15209;10
2063D22221C2;17:23:00;17:23:00;15210;11
2063D22221C2;17:26:00;17:26:00;15218;12
2063D22221C3;17:29:00;17:29:00;15211;13
2063D22221C3;17:33:00;17:33:00;15217;14
2063D22221C3;17:36:00;17:36:00;15212;15
2063D22221C3;17:41:00;17:41:00;15300;17
2063D22221C3;17:45:00;17:45:00;15301;18
2063D22221C3;17:49:00;17:49:00;16301;19
2063D22221C3;17:53:00;17:53:00;16302;20
2063D22221C3;17:56:00;17:56:00;16400;21
2063D22221C3;17:58:00;17:58:00;16408;22
2063D22221C3;18:01:00;18:01:00;16401;23
2063D22221C3;18:03:00;18:03:00;16402;24
2063D22221C3;18:06:00;18:06:00;16403;25
2063D22221C3;18:10:00;18:10:00;16405;26
2063D22223C2;17:50:00;17:50:00;16011;1
2063D22223C2;17:52:00;17:52:00;16010;2
2063D22223C2;17:54:00;17:54:00;16009;3
2063D22223C2;17:56:00;17:56:00;16008;4
2063D22223C2;18:00:00;18:00:00;16006;5
2063D22223C2;18:02:00;18:02:00;16005;6
2063D22223C2;18:07:00;18:07:00;16002;7
2063D22223C2;18:11:00;18:11:00;16001;8
2063D22223C2;18:17:00;18:17:00;15208;9
2063D22223C2;18:20:00;18:20:00;15209;10
2063D22223C2;18:23:00;18:23:00;15210;11
2063D22223C2;18:26:00;18:26:00;15218;12
2063D22223C3;18:29:00;18:29:00;15211;13
2063D22223C3;18:33:00;18:33:00;15217;14
2063D22223C3;18:36:00;18:36:00;15212;15
2063D22223C3;18:41:00;18:41:00;15300;17
2063D22223C3;18:45:00;18:45:00;15301;18
2063D22223C3;18:49:00;18:49:00;16301;19
2063D22223C3;18:53:00;18:53:00;16302;20
2063D22223C3;18:56:00;18:56:00;16400;21
2063D22223C3;18:59:00;18:59:00;16408;22
2063D22223C3;19:02:00;19:02:00;16401;23
2063D22223C3;19:04:00;19:04:00;16402;24
2063D22223C3;19:07:00;19:07:00;16403;25
2063D22223C3;19:11:00;19:11:00;16405;26
2063D22224C2;17:25:00;17:25:00;15211;1
2063D22224C2;17:27:00;17:27:00;15218;2
2063D22224C2;17:30:00;17:30:00;15210;3
2063D22224C2;17:33:00;17:33:00;15209;4
2063D22224C2;17:36:00;17:36:00;15208;5
2063D22224C2;17:40:00;17:40:00;16001;6
2063D22224C2;17:44:00;17:44:00;16002;7
2063D22224C2;17:50:00;17:50:00;16005;8
2063D22224C2;17:52:00;17:52:00;16006;9
2063D22224C2;17:55:00;17:55:00;16008;10
2063D22224C2;17:58:00;17:58:00;16009;11
2063D22224C2;18:00:00;18:00:00;16010;12
2063D22224C2;18:04:00;18:04:00;16011;13
2063D22225C2;18:50:00;18:50:00;16011;1
2063D22225C2;18:52:00;18:52:00;16010;2
2063D22225C2;18:54:00;18:54:00;16009;3
2063D22225C2;18:56:00;18:56:00;16008;4
2063D22225C2;19:00:00;19:00:00;16006;5
2063D22225C2;19:02:00;19:02:00;16005;6
2063D22225C2;19:07:00;19:07:00;16002;7
2063D22225C2;19:11:00;19:11:00;16001;8
2063D22225C2;19:17:00;19:17:00;15208;9
2063D22225C2;19:20:00;19:20:00;15209;10
2063D22225C2;19:23:00;19:23:00;15210;11
2063D22225C2;19:26:00;19:26:00;15218;12
2063D22225C2;19:29:00;19:29:00;15211;13
2063D22226C2;18:25:00;18:25:00;15211;1
2063D22226C2;18:27:00;18:27:00;15218;2
2063D22226C2;18:30:00;18:30:00;15210;3
2063D22226C2;18:32:00;18:32:00;15209;4
2063D22226C2;18:34:00;18:34:00;15208;5
2063D22226C2;18:38:00;18:38:00;16001;6
2063D22226C2;18:42:00;18:42:00;16002;7
2063D22226C2;18:48:00;18:48:00;16005;8
2063D22226C2;18:50:00;18:50:00;16006;9
2063D22226C2;18:53:00;18:53:00;16008;10
2063D22226C2;18:59:00;18:59:00;16009;11
2063D22226C2;19:01:00;19:01:00;16010;12
2063D22226C2;19:05:00;19:05:00;16011;13
2063D22227C2;19:50:00;19:50:00;16011;1
2063D22227C2;19:52:00;19:52:00;16010;2
2063D22227C2;19:54:00;19:54:00;16009;3
2063D22227C2;19:56:00;19:56:00;16008;4
