trip_id;route_id;service_id
2068V22354C2;20T0003C2;2068V
2068V22364C2;20T0003C2;2068V
2068V22366C2;20T0003C2;2068V
2068V22368C2;20T0003C2;2068V
2069S22200C2;20T0003C2;2069S
2069S22202C2;20T0003C2;2069S
2069S22206C2;20T0003C2;2069S
2069S22208C2;20T0003C2;2069S
2069S22216C2;20T0003C2;2069S
2069S22224C2;20T0003C2;2069S
2069S22226C2;20T0003C2;2069S
2069S22312C2;20T0003C2;2069S
2069S22316C2;20T0003C2;2069S
2069S22320C2;20T0003C2;2069S
2069S22326C2;20T0003C2;2069S
2069S22330C2;20T0003C2;2069S
2069S22334C2;20T0003C2;2069S
2069S22342C2;20T0003C2;2069S
2069S22346C2;20T0003C2;2069S
2069S22350C2;20T0003C2;2069S
2069S22354C2;20T0003C2;2069S
2070D22206C2;20T0003C2;2070D
2070D22208C2;20T0003C2;2070D
2070D22216C2;20T0003C2;2070D
2070D22224C2;20T0003C2;2070D
2070D22226C2;20T0003C2;2070D
2070D22312C2;20T0003C2;2070D
2070D22316C2;20T0003C2;2070D
2070D22320C2;20T0003C2;2070D
2070D22326C2;20T0003C2;2070D
2070D22330C2;20T0003C2;2070D
2070D22334C2;20T0003C2;2070D
2070D22342C2;20T0003C2;2070D
2070D22346C2;20T0003C2;2070D
2070D22350C2;20T0003C2;2070D
2070D22354C2;20T0003C2;2070D
2071L22200C2;20T0003C2;2071L
2071L22202C2;20T0003C2;2071L
2071L22204C2;20T0003C2;2071L
2071L22302C2;20T0003C2;2071L
2071L22306C2;20T0003C2;2071L
2071L22312C2;20T0003C2;2071L
2071L22316C2;20T0003C2;2071L
2071L22320C2;20T0003C2;2071L
2071L22326C2;20T0003C2;2071L
2071L22330C2;20T0003C2;2071L
2071L22334C2;20T0003C2;2071L
2071L22342C2;20T0003C2;2071L
2071L22344C2;20T0003C2;2071L
2071L22346C2;20T0003C2;2071L
2071L22350C2;20T0003C2;2071L
2071L22354C2;20T0003C2;2071L
2071L22364C2;20T0003C2;2071L
2071L22366C2;20T0003C2;2071L
2071L22368C2;20T0003C2;2071L
2072M22200C2;20T0003C2;2072M
2072M22202C2;20T0003C2;2072M
2072M22204C2;20T0003C2;2072M
2072M22302C2;20T0003C2;2072M
2072M22306C2;20T0003C2;2072M
2072M22312C2;20T0003C2;2072M
2072M22316C2;20T0003C2;2072M
2072M22320C2;20T0003C2;2072M
2072M22326C2;20T0003C2;2072M
2072M22330C2;20T0003C2;2072M
2072M22334C2;20T0003C2;2072M
2072M22342C2;20T0003C2;2072M
2072M22344C2;20T0003C2;2072M
2072M22346C2;20T0003C2;2072M
2072M22350C2;20T0003C2;2072M
2072M22354C2;20T0003C2;2072M
2072M22364C2;20T0003C2;2072M
2072M22366C2;20T0003C2;2072M
2072M22368C2;20T0003C2;2072M
2073X22200C2;20T0003C2;2073X
2073X22202C2;20T0003C2;2073X
2073X22204C2;20T0003C2;2073X
2073X22302C2;20T0003C2;2073X
2073X22306C2;20T0003C2;2073X
2073X22312C2;20T0003C2;2073X
2073X22316C2;20T0003C2;2073X
2073X22320C2;20T0003C2;2073X
2073X22326C2;20T0003C2;2073X
2073X22330C2;20T0003C2;2073X
2073X22334C2;20T0003C2;2073X
2073X22342C2;20T0003C2;2073X
2073X22344C2;20T0003C2;2073X
2073X22346C2;20T0003C2;2073X
2073X22350C2;20T0003C2;2073X
2073X22354C2;20T0003C2;2073X
2073X22364C2;20T0003C2;2073X
2073X22366C2;20T0003C2;2073X
2073X22368C2;20T0003C2;2073X
2074J22200C2;20T0003C2;2074J
2074J22202C2;20T0003C2;2074J
2074J22204C2;20T0003C2;2074J
2074J22302C2;20T0003C2;2074J
2074J22306C2;20T0003C2;2074J
2074J22312C2;20T0003C2;2074J
2074J22316C2;20T0003C2;2074J
2074J22320C2;20T0003C2;2074J
2074J22326C2;20T0003C2;2074J
2074J22330C2;20T0003C2;2074J
2074J22334C2;20T0003C2;2074J
2074J22342C2;20T0003C2;2074J
2074J22344C2;20T0003C2;2074J
2074J22346C2;20T0003C2;2074J
2074J22350C2;20T0003C2;2074J
2074J22354C2;20T0003C2;2074J
2074J22364C2;20T0003C2;2074J
2074J22366C2;20T0003C2;2074J
2074J22368C2;20T0003C2;2074J
2075V22200C2;20T0003C2;2075V
2075V22202C2;20T0003C2;2075V
2075V22204C2;20T0003C2;2075V
2075V22302C2;20T0003C2;2075V
2075V22306C2;20T0003C2;2075V
2075V22312C2;20T0003C2;2075V
2075V22316C2;20T0003C2;2075V
2075V22320C2;20T0003C2;2075V
2075V22326C2;20T0003C2;2075V
2075V22330C2;20T0003C2;2075V
2075V22334C2;20T0003C2;2075V
2075V22342C2;20T0003C2;2075V
2075V22344C2;20T0003C2;2075V
2075V22346C2;20T0003C2;2075V
2075V22350C2;20T0003C2;2075V
2075V22354C2;20T0003C2;2075V
2075V22364C2;20T0003C2;2075V
2075V22366C2;20T0003C2;2075V
2075V22368C2;20T0003C2;2075V
2076S22200C2;20T0003C2;2076S
2076S22202C2;20T0003C2;2076S
2076S22206C2;20T0003C2;2076S
2076S22208C2;20T0003C2;2076S
2076S22216C2;20T0003C2;2076S
2076S22224C2;20T0003C2;2076S
2076S22226C2;20T0003C2;2076S
2076S22312C2;20T0003C2;2076S
2076S22316C2;20T0003C2;2076S
2076S22320C2;20T0003C2;2076S
2076S22326C2;20T0003C2;2076S
2076S22330C2;20T0003C2;2076S
2076S22334C2;20T0003C2;2076S
2076S22342C2;20T0003C2;2076S
2076S22346C2;20T0003C2;2076S
2076S22350C2;20T0003C2;2076S
2076S22354C2;20T0003C2;2076S
2077D22206C2;20T0003C2;2077D
2077D22208C2;20T0003C2;2077D
2077D22216C2;20T0003C2;2077D
2077D22224C2;20T0003C2;2077D
2077D22226C2;20T0003C2;2077D
2077D22312C2;20T0003C2;2077D
2077D22316C2;20T0003C2;2077D
2077D22320C2;20T0003C2;2077D
2077D22326C2;20T0003C2;2077D
2077D22330C2;20T0003C2;2077D
2077D22334C2;20T0003C2;2077D
2077D22342C2;20T0003C2;2077D
2077D22346C2;20T0003C2;2077D
2077D22350C2;20T0003C2;2077D
2077D22354C2;20T0003C2;2077D
2078L22200C2;20T0003C2;2078L
2078L22202C2;20T0003C2;2078L
2078L22204C2;20T0003C2;2078L
2078L22302C2;20T0003C2;2078L
2078L22306C2;20T0003C2;2078L
2078L22312C2;20T0003C2;2078L
2078L22316C2;20T0003C2;2078L
2078L22320C2;20T0003C2;2078L
2078L22326C2;20T0003C2;2078L
2078L22330C2;20T0003C2;2078L
2078L22334C2;20T0003C2;2078L
2078L22342C2;20T0003C2;2078L
2078L22344C2;20T0003C2;2078L
2078L22346C2;20T0003C2;2078L
2078L22350C2;20T0003C2;2078L
2078L22354C2;20T0003C2;2078L
2078L22364C2;20T0003C2;2078L
2078L22366C2;20T0003C2;2078L
2078L22368C2;20T0003C2;2078L
2079M22200C2;20T0003C2;2079M
2079M22202C2;20T0003C2;2079M
2079M22204C2;20T0003C2;2079M
2079M22302C2;20T0003C2;2079M
2079M22306C2;20T0003C2;2079M
2079M22312C2;20T0003C2;2079M
2079M22316C2;20T0003C2;2079M
2079M22320C2;20T0003C2;2079M
2079M22326C2;20T0003C2;2079M
2079M22330C2;20T0003C2;2079M
2079M22334C2;20T0003C2;2079M
2079M22342C2;20T0003C2;2079M
2079M22344C2;20T0003C2;2079M
2079M22346C2;20T0003C2;2079M
2079M22350C2;20T0003C2;2079M
2079M22354C2;20T0003C2;2079M
2079M22364C2;20T0003C2;2079M
2079M22366C2;20T0003C2;2079M
2079M22368C2;20T0003C2;2079M
2080X22200C2;20T0003C2;2080X
2080X22202C2;20T0003C2;2080X
2080X22204C2;20T0003C2;2080X
2080X22302C2;20T0003C2;2080X
2080X22306C2;20T0003C2;2080X
2080X22312C2;20T0003C2;2080X
2080X22316C2;20T0003C2;2080X
2080X22320C2;20T0003C2;2080X
2080X22326C2;20T0003C2;2080X
2080X22330C2;20T0003C2;2080X
2080X22334C2;20T0003C2;2080X
2080X22342C2;20T0003C2;2080X
2080X22344C2;20T0003C2;2080X
2080X22346C2;20T0003C2;2080X
2080X22350C2;20T0003C2;2080X
2080X22354C2;20T0003C2;2080X
2080X22364C2;20T0003C2;2080X
2080X22366C2;20T0003C2;2080X
2080X22368C2;20T0003C2;2080X
2081J22200C2;20T0003C2;2081J
2081J22202C2;20T0003C2;2081J
2081J22204C2;20T0003C2;2081J
2081J22302C2;20T0003C2;2081J
2081J22306C2;20T0003C2;2081J
2081J22312C2;20T0003C2;2081J
2081J22316C2;20T0003C2;2081J
2081J22320C2;20T0003C2;2081J
2081J22326C2;20T0003C2;2081J
2081J22330C2;20T0003C2;2081J
2081J22334C2;20T0003C2;2081J
2081J22342C2;20T0003C2;2081J
2081J22344C2;20T0003C2;2081J
2081J22346C2;20T0003C2;2081J
2081J22350C2;20T0003C2;2081J
2081J22354C2;20T0003C2;2081J
2081J22364C2;20T0003C2;2081J
2081J22366C2;20T0003C2;2081J
2081J22368C2;20T0003C2;2081J
2082V22200C2;20T0003C2;2082V
2082V22202C2;20T0003C2;2082V
2082V22204C2;20T0003C2;2082V
2082V22302C2;20T0003C2;2082V
2082V22306C2;20T0003C2;2082V
2082V22312C2;20T0003C2;2082V
2082V22316C2;20T0003C2;2082V
2082V22320C2;20T0003C2;2082V
2082V22326C2;20T0003C2;2082V
2082V22330C2;20T0003C2;2082V
2082V22334C2;20T0003C2;2082V
2082V22342C2;20T0003C2;2082V
2082V22344C2;20T0003C2;2082V
2082V22346C2;20T0003C2;2082V
2082V22350C2;20T0003C2;2082V
2082V22354C2;20T0003C2;2082V
2082V22364C2;20T0003C2;2082V
2082V22366C2;20T0003C2;2082V
2082V22368C2;20T0003C2;2082V
2083S22200C2;20T0003C2;2083S
2083S22202C2;20T0003C2;2083S
2083S22206C2;20T0003C2;2083S
2083S22208C2;20T0003C2;2083S
2083S22216C2;20T0003C2;2083S
2083S22224C2;20T0003C2;2083S
2083S22226C2;20T0003C2;2083S
2083S22312C2;20T0003C2;2083S
2083S22316C2;20T0003C2;2083S
2083S22320C2;20T0003C2;2083S
2083S22326C2;20T0003C2;2083S
2083S22330C2;20T0003C2;2083S
2083S22334C2;20T0003C2;2083S
2083S22342C2;20T0003C2;2083S
2083S22346C2;20T0003C2;2083S
2083S22350C2;20T0003C2;2083S
2083S22354C2;20T0003C2;2083S
2084D22206C2;20T0003C2;2084D
2084D22208C2;20T0003C2;2084D
2084D22216C2;20T0003C2;2084D
2084D22224C2;20T0003C2;2084D
2084D22226C2;20T0003C2;2084D
2084D22312C2;20T0003C2;2084D
2084D22316C2;20T0003C2;2084D
2084D22320C2;20T0003C2;2084D
2084D22326C2;20T0003C2;2084D
2084D22330C2;20T0003C2;2084D
2084D22334C2;20T0003C2;2084D
2084D22342C2;20T0003C2;2084D
2084D22346C2;20T0003C2;2084D
2084D22350C2;20T0003C2;2084D
2084D22354C2;20T0003C2;2084D
2085L22200C2;20T0003C2;2085L
2085L22202C2;20T0003C2;2085L
2085L22204C2;20T0003C2;2085L
2085L22302C2;20T0003C2;2085L
2085L22306C2;20T0003C2;2085L
2085L22312C2;20T0003C2;2085L
2085L22316C2;20T0003C2;2085L
2085L22320C2;20T0003C2;2085L
2085L22326C2;20T0003C2;2085L
2085L22330C2;20T0003C2;2085L
2085L22334C2;20T0003C2;2085L
2085L22342C2;20T0003C2;2085L
2085L22344C2;20T0003C2;2085L
2085L22346C2;20T0003C2;2085L
2085L22350C2;20T0003C2;2085L
2085L22354C2;20T0003C2;2085L
2085L22364C2;20T0003C2;2085L
2085L22366C2;20T0003C2;2085L
2085L22368C2;20T0003C2;2085L
2086M22200C2;20T0003C2;2086M
2086M22202C2;20T0003C2;2086M
2086M22204C2;20T0003C2;2086M
2086M22302C2;20T0003C2;2086M
2086M22306C2;20T0003C2;2086M
2086M22312C2;20T0003C2;2086M
2086M22316C2;20T0003C2;2086M
2086M22320C2;20T0003C2;2086M
2086M22326C2;20T0003C2;2086M
2086M22330C2;20T0003C2;2086M
2086M22334C2;20T0003C2;2086M
2086M22342C2;20T0003C2;2086M
2086M22344C2;20T0003C2;2086M
2086M22346C2;20T0003C2;2086M
2086M22350C2;20T0003C2;2086M
2086M22354C2;20T0003C2;2086M
2086M22364C2;20T0003C2;2086M
2086M22366C2;20T0003C2;2086M
2086M22368C2;20T0003C2;2086M
2087X22200C2;20T0003C2;2087X
2087X22202C2;20T0003C2;2087X
2087X22204C2;20T0003C2;2087X
2087X22302C2;20T0003C2;2087X
2087X22306C2;20T0003C2;2087X
2087X22312C2;20T0003C2;2087X
2087X22316C2;20T0003C2;2087X
2087X22320C2;20T0003C2;2087X
2087X22326C2;20T0003C2;2087X
2087X22330C2;20T0003C2;2087X
2087X22334C2;20T0003C2;2087X
2087X22342C2;20T0003C2;2087X
2087X22344C2;20T0003C2;2087X
2087X22346C2;20T0003C2;2087X
2087X22350C2;20T0003C2;2087X
2087X22354C2;20T0003C2;2087X
2087X22364C2;20T0003C2;2087X
2087X22366C2;20T0003C2;2087X
2087X22368C2;20T0003C2;2087X
2088J22200C2;20T0003C2;2088J
2088J22202C2;20T0003C2;2088J
2088J22204C2;20T0003C2;2088J
2088J22302C2;20T0003C2;2088J
2088J22306C2;20T0003C2;2088J
2088J22312C2;20T0003C2;2088J
2088J22316C2;20T0003C2;2088J
2088J22320C2;20T0003C2;2088J
2088J22326C2;20T0003C2;2088J
2088J22330C2;20T0003C2;2088J
2088J22334C2;20T0003C2;2088J
2088J22342C2;20T0003C2;2088J
2088J22344C2;20T0003C2;2088J
2088J22346C2;20T0003C2;2088J
2088J22350C2;20T0003C2;2088J
2088J22354C2;20T0003C2;2088J
2088J22364C2;20T0003C2;2088J
2088J22366C2;20T0003C2;2088J
2088J22368C2;20T0003C2;2088J
2089V22200C2;20T0003C2;2089V
2089V22202C2;20T0003C2;2089V
2089V22204C2;20T0003C2;2089V
2089V22302C2;20T0003C2;2089V
2089V22306C2;20T0003C2;2089V
2089V22312C2;20T0003C2;2089V
2089V22316C2;20T0003C2;2089V
2089V22320C2;20T0003C2;2089V
2089V22326C2;20T0003C2;2089V
2089V22330C2;20T0003C2;2089V
2089V22334C2;20T0003C2;2089V
2089V22342C2;20T0003C2;2089V
2089V22344C2;20T0003C2;2089V
2089V22346C2;20T0003C2;2089V
2089V22350C2;20T0003C2;2089V
2089V22354C2;20T0003C2;2089V
2089V22364C2;20T0003C2;2089V
2089V22366C2;20T0003C2;2089V
2089V22368C2;20T0003C2;2089V
2090S22200C2;20T0003C2;2090S
2090S22202C2;20T0003C2;2090S
2090S22206C2;20T0003C2;2090S
2090S22208C2;20T0003C2;2090S
2090S22216C2;20T0003C2;2090S
2090S22224C2;20T0003C2;2090S
2090S22226C2;20T0003C2;2090S
2090S22312C2;20T0003C2;2090S
2090S22316C2;20T0003C2;2090S
2090S22320C2;20T0003C2;2090S
2090S22326C2;20T0003C2;2090S
2090S22330C2;20T0003C2;2090S
2090S22334C2;20T0003C2;2090S
2090S22342C2;20T0003C2;2090S
2090S22346C2;20T0003C2;2090S
2090S22350C2;20T0003C2;2090S
2090S22354C2;20T0003C2;2090S
2091D22206C2;20T0003C2;2091D
2091D22208C2;20T0003C2;2091D
2091D22216C2;20T0003C2;2091D
2091D22224C2;20T0003C2;2091D
2091D22226C2;20T0003C2;2091D
2091D22312C2;20T0003C2;2091D
2091D22316C2;20T0003C2;2091D
2091D22320C2;20T0003C2;2091D
2091D22326C2;20T0003C2;2091D
2091D22330C2;20T0003C2;2091D
2091D22334C2;20T0003C2;2091D
2091D22342C2;20T0003C2;2091D
2091D22346C2;20T0003C2;2091D
2091D22350C2;20T0003C2;2091D
2091D22354C2;20T0003C2;2091D
2092L22200C2;20T0003C2;2092L
2092L22202C2;20T0003C2;2092L
2092L22204C2;20T0003C2;2092L
2092L22302C2;20T0003C2;2092L
2092L22306C2;20T0003C2;2092L
2092L22312C2;20T0003C2;2092L
2092L22316C2;20T0003C2;2092L
2092L22320C2;20T0003C2;2092L
2092L22326C2;20T0003C2;2092L
2092L22330C2;20T0003C2;2092L
2092L22334C2;20T0003C2;2092L
2092L22342C2;20T0003C2;2092L
2092L22344C2;20T0003C2;2092L
2092L22346C2;20T0003C2;2092L
2092L22350C2;20T0003C2;2092L
2092L22354C2;20T0003C2;2092L
2092L22364C2;20T0003C2;2092L
2092L22366C2;20T0003C2;2092L
2092L22368C2;20T0003C2;2092L
2093M22200C2;20T0003C2;2093M
2093M22202C2;20T0003C2;2093M
2093M22204C2;20T0003C2;2093M
2093M22302C2;20T0003C2;2093M
2093M22306C2;20T0003C2;2093M
2093M22312C2;20T0003C2;2093M
2093M22316C2;20T0003C2;2093M
2093M22320C2;20T0003C2;2093M
2093M22326C2;20T0003C2;2093M
2093M22330C2;20T0003C2;2093M
2093M22334C2;20T0003C2;2093M
2093M22342C2;20T0003C2;2093M
2093M22344C2;20T0003C2;2093M
2093M22346C2;20T0003C2;2093M
2093M22350C2;20T0003C2;2093M
2093M22354C2;20T0003C2;2093M
2093M22364C2;20T0003C2;2093M
2093M22366C2;20T0003C2;2093M
2093M22368C2;20T0003C2;2093M
2063D22207C2;20T0004C2;2063D
2063D22209C2;20T0004C2;2063D
2063D22211C2;20T0004C2;2063D
2063D22213C2;20T0004C2;2063D
2063D22215C2;20T0004C2;2063D
2063D22217C2;20T0004C2;2063D
2063D22219C2;20T0004C2;2063D
2063D22221C2;20T0004C2;2063D
2063D22223C2;20T0004C2;2063D
2063D22225C2;20T0004C2;2063D
2063D22227C2;20T0004C2;2063D
2063D22231C2;20T0004C2;2063D
2063D22233C2;20T0004C2;2063D
2063D22235C2;20T0004C2;2063D
2063D22237C2;20T0004C2;2063D
2064L22201C2;20T0004C2;2064L
2064L22203C2;20T0004C2;2064L
2064L22205C2;20T0004C2;2064L
2064L22207C2;20T0004C2;2064L
2064L22209C2;20T0004C2;2064L
2064L22211C2;20T0004C2;2064L
2064L22213C2;20T0004C2;2064L
2064L22215C2;20T0004C2;2064L
2064L22217C2;20T0004C2;2064L
2064L22219C2;20T0004C2;2064L
2064L22221C2;20T0004C2;2064L
2064L22223C2;20T0004C2;2064L
2064L22225C2;20T0004C2;2064L
2064L22227C2;20T0004C2;2064L
2064L22229C2;20T0004C2;2064L
2064L22231C2;20T0004C2;2064L
2064L22233C2;20T0004C2;2064L
2064L22235C2;20T0004C2;2064L
2064L22237C2;20T0004C2;2064L
2065M22201C2;20T0004C2;2065M
2065M22203C2;20T0004C2;2065M
2065M22205C2;20T0004C2;2065M
2065M22207C2;20T0004C2;2065M
2065M22209C2;20T0004C2;2065M
2065M22211C2;20T0004C2;2065M
2065M22213C2;20T0004C2;2065M
2065M22215C2;20T0004C2;2065M
2065M22217C2;20T0004C2;2065M
2065M22219C2;20T0004C2;2065M
2065M22221C2;20T0004C2;2065M
2065M22223C2;20T0004C2;2065M
2065M22225C2;20T0004C2;2065M
2065M22227C2;20T0004C2;2065M
2065M22229C2;20T0004C2;2065M
2065M22231C2;20T0004C2;2065M
2065M22233C2;20T0004C2;2065M
2065M22235C2;20T0004C2;2065M
2065M22237C2;20T0004C2;2065M
2066X22201C2;20T0004C2;2066X
2066X22203C2;20T0004C2;2066X
2066X22205C2;20T0004C2;2066X
2066X22207C2;20T0004C2;2066X
2066X22209C2;20T0004C2;2066X
2066X22211C2;20T0004C2;2066X
2066X22213C2;20T0004C2;2066X
2066X22215C2;20T0004C2;2066X
2066X22217C2;20T0004C2;2066X
2066X22219C2;20T0004C2;2066X
2066X22221C2;20T0004C2;2066X
2066X22223C2;20T0004C2;2066X
2066X22225C2;20T0004C2;2066X
2066X22227C2;20T0004C2;2066X
2066X22229C2;20T0004C2;2066X
2066X22231C2;20T0004C2;2066X
2066X22233C2;20T0004C2;2066X
2066X22235C2;20T0004C2;2066X
2066X22237C2;20T0004C2;2066X
2067J22201C2;20T0004C2;2067J
2067J22203C2;20T0004C2;2067J
2067J22205C2;20T0004C2;2067J
2067J22207C2;20T0004C2;2067J
2067J22209C2;20T0004C2;2067J
2067J22211C2;20T0004C2;2067J
2067J22213C2;20T0004C2;2067J
2067J22215C2;20T0004C2;2067J
2067J22217C2;20T0004C2;2067J
2067J22219C2;20T0004C2;2067J
2067J22221C2;20T0004C2;2067J
2067J22223C2;20T0004C2;2067J
2067J22225C2;20T0004C2;2067J
2067J22227C2;20T0004C2;2067J
2067J22229C2;20T0004C2;2067J
2067J22231C2;20T0004C2;2067J
2067J22233C2;20T0004C2;2067J
2067J82235C2;20T0004C2;2067J
2067J82237C2;20T0004C2;2067J
2068V22201C2;20T0004C2;2068V
2068V22203C2;20T0004C2;2068V
2068V22205C2;20T0004C2;2068V
2068V22207C2;20T0004C2;2068V
2068V22209C2;20T0004C2;2068V
2068V22211C2;20T0004C2;2068V
2068V22213C2;20T0004C2;2068V
2068V22215C2;20T0004C2;2068V
2068V22217C2;20T0004C2;2068V
2068V22219C2;20T0004C2;2068V
2068V22221C2;20T0004C2;2068V
2068V22223C2;20T0004C2;2068V
2068V22225C2;20T0004C2;2068V
2068V22227C2;20T0004C2;2068V
2068V22229C2;20T0004C2;2068V
2068V22231C2;20T0004C2;2068V
2068V22233C2;20T0004C2;2068V
2068V22235C2;20T0004C2;2068V
2068V22237C2;20T0004C2;2068V
2069S22201C2;20T0004C2;2069S
2069S22205C2;20T0004C2;2069S
2069S22207C2;20T0004C2;2069S
2069S22209C2;20T0004C2;2069S
2069S22211C2;20T0004C2;2069S
2069S22213C2;20T0004C2;2069S
2069S22215C2;20T0004C2;2069S
2069S22217C2;20T0004C2;2069S
2069S22219C2;20T0004C2;2069S
2069S22221C2;20T0004C2;2069S
2069S22223C2;20T0004C2;2069S
2069S22225C2;20T0004C2;2069S
2069S22227C2;20T0004C2;2069S
2069S22231C2;20T0004C2;2069S
2069S22233C2;20T0004C2;2069S
2069S22235C2;20T0004C2;2069S
2069S22237C2;20T0004C2;2069S
2070D22207C2;20T0004C2;2070D
2070D22209C2;20T0004C2;2070D
2070D22211C2;20T0004C2;2070D
2070D22213C2;20T0004C2;2070D
2070D22215C2;20T0004C2;2070D
2070D22217C2;20T0004C2;2070D
2070D22219C2;20T0004C2;2070D
2070D22221C2;20T0004C2;2070D
2070D22223C2;20T0004C2;2070D
2070D22225C2;20T0004C2;2070D
2070D22227C2;20T0004C2;2070D
2070D22231C2;20T0004C2;2070D
2070D22233C2;20T0004C2;2070D
2070D22235C2;20T0004C2;2070D
2070D22237C2;20T0004C2;2070D
2071L22201C2;20T0004C2;2071L
2071L22203C2;20T0004C2;2071L
2071L22205C2;20T0004C2;2071L
2071L22207C2;20T0004C2;2071L
2071L22209C2;20T0004C2;2071L
2071L22211C2;20T0004C2;2071L
2071L22213C2;20T0004C2;2071L
2071L22215C2;20T0004C2;2071L
2071L22217C2;20T0004C2;2071L
2071L22219C2;20T0004C2;2071L
2071L22221C2;20T0004C2;2071L
2071L22223C2;20T0004C2;2071L
2071L22225C2;20T0004C2;2071L
2071L22227C2;20T0004C2;2071L
2071L22229C2;20T0004C2;2071L
2071L22231C2;20T0004C2;2071L
2071L22233C2;20T0004C2;2071L
2071L22235C2;20T0004C2;2071L
2071L22237C2;20T0004C2;2071L
2072M22201C2;20T0004C2;2072M
2072M22203C2;20T0004C2;2072M
2072M22205C2;20T0004C2;2072M
2072M22207C2;20T0004C2;2072M
2072M22209C2;20T0004C2;2072M
2072M22211C2;20T0004C2;2072M
2072M22213C2;20T0004C2;2072M
2072M22215C2;20T0004C2;2072M
2072M22217C2;20T0004C2;2072M
2072M22219C2;20T0004C2;2072M
2072M22221C2;20T0004C2;2072M
2072M22223C2;20T0004C2;2072M
2072M22225C2;20T0004C2;2072M
2072M22227C2;20T0004C2;2072M
2072M22229C2;20T0004C2;2072M
2072M22231C2;20T0004C2;2072M
2072M22233C2;20T0004C2;2072M
2072M22235C2;20T0004C2;2072M
2072M22237C2;20T0004C2;2072M
2073X22201C2;20T0004C2;2073X
2073X22203C2;20T0004C2;2073X
2073X22205C2;20T0004C2;2073X
2073X22207C2;20T0004C2;2073X
2073X22209C2;20T0004C2;2073X
2073X22211C2;20T0004C2;2073X
2073X22213C2;20T0004C2;2073X
2073X22215C2;20T0004C2;2073X
2073X22217C2;20T0004C2;2073X
2073X22219C2;20T0004C2;2073X
2073X22221C2;20T0004C2;2073X
2073X22223C2;20T0004C2;2073X
2073X22225C2;20T0004C2;2073X
2073X22227C2;20T0004C2;2073X
2073X22229C2;20T0004C2;2073X
2073X22231C2;20T0004C2;2073X
2073X22233C2;20T0004C2;2073X
2073X22235C2;20T0004C2;2073X
2073X22237C2;20T0004C2;2073X
2074J22201C2;20T0004C2;2074J
2074J22203C2;20T0004C2;2074J
2074J22205C2;20T0004C2;2074J
2074J22207C2;20T0004C2;2074J
2074J22209C2;20T0004C2;2074J
2074J22211C2;20T0004C2;2074J
2074J22213C2;20T0004C2;2074J
2074J22215C2;20T0004C2;2074J
2074J22217C2;20T0004C2;2074J
2074J22219C2;20T0004C2;2074J
2074J22221C2;20T0004C2;2074J
2074J22223C2;20T0004C2;2074J
2074J22225C2;20T0004C2;2074J
2074J22227C2;20T0004C2;2074J
2074J22229C2;20T0004C2;2074J
2074J22231C2;20T0004C2;2074J
2074J22233C2;20T0004C2;2074J
2074J22235C2;20T0004C2;2074J
2074J22237C2;20T0004C2;2074J
2075V22201C2;20T0004C2;2075V
2075V22203C2;20T0004C2;2075V
2075V22205C2;20T0004C2;2075V
2075V22207C2;20T0004C2;2075V
2075V22209C2;20T0004C2;2075V
2075V22211C2;20T0004C2;2075V
2075V22213C2;20T0004C2;2075V
2075V22215C2;20T0004C2;2075V
2075V22217C2;20T0004C2;2075V
2075V22219C2;20T0004C2;2075V
2075V22221C2;20T0004C2;2075V
2075V22223C2;20T0004C2;2075V
2075V22225C2;20T0004C2;2075V
2075V22227C2;20T0004C2;2075V
2075V22229C2;20T0004C2;2075V
2075V22231C2;20T0004C2;2075V
2075V22233C2;20T0004C2;2075V
2075V22235C2;20T0004C2;2075V
2075V22237C2;20T0004C2;2075V
2076S22201C2;20T0004C2;2076S
2076S22205C2;20T0004C2;2076S
2076S22207C2;20T0004C2;2076S
2076S22209C2;20T0004C2;2076S
2076S22211C2;20T0004C2;2076S
2076S22213C2;20T0004C2;2076S
2076S22215C2;20T0004C2;2076S
2076S22217C2;20T0004C2;2076S
2076S22219C2;20T0004C2;2076S
2076S22221C2;20T0004C2;2076S
2076S22223C2;20T0004C2;2076S
2076S22225C2;20T0004C2;2076S
2076S22227C2;20T0004C2;2076S
2076S22231C2;20T0004C2;2076S
2076S22233C2;20T0004C2;2076S
2076S22235C2;20T0004C2;2076S
2076S22237C2;20T0004C2;2076S
2077D22207C2;20T0004C2;2077D
2077D22209C2;20T0004C2;2077D
2077D22211C2;20T0004C2;2077D
2077D22213C2;20T0004C2;2077D
2077D22215C2;20T0004C2;2077D
2077D22217C2;20T0004C2;2077D
2077D22219C2;20T0004C2;2077D
2077D22221C2;20T0004C2;2077D
2077D22223C2;20T0004C2;2077D
2077D22225C2;20T0004C2;2077D
2077D22227C2;20T0004C2;2077D
2077D22231C2;20T0004C2;2077D
2077D22233C2;20T0004C2;2077D
2077D22235C2;20T0004C2;2077D
2077D22237C2;20T0004C2;2077D
2078L22201C2;20T0004C2;2078L
2078L22203C2;20T0004C2;2078L
2078L22205C2;20T0004C2;2078L
2078L22207C2;20T0004C2;2078L
2078L22209C2;20T0004C2;2078L
2078L22211C2;20T0004C2;2078L
2078L22213C2;20T0004C2;2078L
2078L22215C2;20T0004C2;2078L
2078L22217C2;20T0004C2;2078L
2078L22219C2;20T0004C2;2078L
2078L22221C2;20T0004C2;2078L
2078L22223C2;20T0004C2;2078L
